".model","armse","amae","amape","srmse","smae","smape","h","i"
"base",16214.2877146206,15358.8728020391,19.2225074650036,26410.9084127064,25076.1089607653,9.9268000381351,7,147
"bu",15581.6855338414,14654.6941121065,19.1623771603917,25158.568184078,23761.0509029322,9.03733249704734,7,147
"mint",15358.2016876265,14446.7460995625,18.6816314013702,24643.0730614299,23306.6949469886,6.62700155361898,7,147
"ols",16071.4789153743,15217.7179310277,19.125263985158,26044.1071415047,24739.0425625222,8.69196258975998,7,147
"wlss",16001.7898107682,15130.5561605607,19.8420561818994,25939.028009312,24590.1531778334,10.4604496003108,7,147
"wlsv",16014.3822059474,15114.1667480398,19.3772737142028,25950.3020183433,24575.8151750199,9.37149824094731,7,147
"base",17822.4854636947,16549.9341193965,19.437136427996,28955.5074443503,27049.9600313969,9.75399417572629,8,135
"bu",17230.6401077298,15987.9282732952,19.8380905537725,27624.3269248623,25774.4198264444,7.80998198881628,8,135
"mint",16513.931705037,15344.5666290069,16.8300294979242,26932.1500417044,25204.418064466,8.06218534674587,8,135
"ols",17658.3237141165,16402.003669993,21.2867565649337,28413.5803812257,26571.329063613,11.4249471408545,8,135
"wlss",17595.5425079568,16345.352473035,20.7984379942502,28256.8196852433,26393.8601411001,9.55153021532345,8,135
"wlsv",17525.1059307762,16272.8802969312,19.7535311931873,28226.1385889135,26369.024293368,8.50486774380711,8,135
"base",16989.2525432055,15145.8374032188,18.366946849418,27165.1132677778,24324.3309865996,5.37573198003207,8,136
"bu",16543.7432178544,14704.6543063299,17.6524452170736,26543.2069618704,23676.8581491527,5.42676849443281,8,136
"mint",16195.9333648365,14345.7744740828,16.8399757605071,26126.5704464339,23211.5576594462,5.64892372859309,8,136
"ols",16641.3314306327,14810.8603633989,14.4255804842866,27110.9589213454,24197.9540658726,4.59052128527607,8,136
"wlss",16794.9461101038,14949.1955853206,18.0058163515642,26878.1587388981,24048.1072217036,5.46802534777647,8,136
"wlsv",16694.477651805,14884.261487799,17.8827955357755,26764.1109433552,23955.3368407104,5.4301838924636,8,136
"base",16927.2249783767,14510.1210899133,17.466314689815,27041.7053122908,23133.9907638709,1.03542464149034,8,137
"bu",16442.8000134182,13970.8882575658,17.310986716202,26155.3928427978,22149.7587337805,0.560475773002566,8,137
"mint",16860.313637016,14433.0819201733,17.4804672812796,26880.3939508667,22961.1523042667,0.755355410114278,8,137
"ols",16908.2355511952,14465.1016733699,19.1540880859047,26837.1387925857,22906.1036311111,3.10500488017308,8,137
"wlss",16820.5778107596,14356.0580621354,18.8734026248337,26643.2816307188,22656.934736184,2.17650206684832,8,137
"wlsv",16753.9811471712,14328.9856320706,17.4387651091182,26709.0520348862,22790.8259833294,0.782841824994736,8,137
"base",17053.0678026344,14784.0450931529,17.1546765948011,27283.5401922004,23654.7525039312,1.35710042066398,8,138
"bu",16683.9002037288,14420.2972970737,16.5006734482117,26748.9550495604,23134.5962530087,1.50304290135332,8,138
"mint",16397.5871620603,14176.0042262397,15.8941131019571,26345.6214455653,22832.2044711954,1.79618101181605,8,138
"ols",17160.9107667053,14910.330694795,22.2650413748078,27060.5073263769,23446.3672660528,7.69546825796966,8,138
"wlss",16931.23027586,14680.6647343049,18.1465300208678,26944.1103811773,23336.1450541636,1.25324916048723,8,138
"wlsv",16947.1877097382,14690.1494914647,16.8667493554379,27151.5056819466,23542.9174280911,1.47193953518325,8,138
"base",15190.2658509491,12474.4089967127,16.9714146533778,23940.1771452598,19590.3912824249,1.88367230012041,8,139
"bu",14571.0021436271,11871.5136517452,16.2915120371483,22993.2727613935,18705.4445488001,2.33162352435127,8,139
"mint",14217.6053148243,11420.9060541427,15.2091271762903,22532.4267171526,18086.8627548702,1.61039339749427,8,139
"ols",15059.0688316396,12333.4746042644,16.8927284803051,23757.7894405111,19382.3032783749,1.97268726598166,8,139
"wlss",14927.2806134818,12198.6321429278,16.3352674103035,23597.3656237564,19227.3344702042,1.81004222153178,8,139
"wlsv",14922.996460318,12199.075161616,16.4900998068755,23581.1850813943,19237.9325887928,2.07002811247661,8,139
"base",13046.2786608376,10808.1417623118,16.9522482995335,20280.8282379406,16817.7002398161,3.71119627022011,8,140
"bu",12493.2343835409,10254.8273000514,16.1851529681749,19352.9970791009,15917.340637398,4.4213515441422,8,140
"mint",10662.8651743499,9096.62313908192,15.5583315361544,16085.3845741073,13817.9347589169,3.38921992310451,8,140
"ols",12927.2674681808,10676.4398727201,17.4295579303237,20089.2274934567,16606.6918703458,5.65122368938423,8,140
"wlss",12713.2660923058,10462.7611170727,16.2718988514016,19791.0474242494,16352.5652040761,4.67889419478573,8,140
"wlsv",12814.447541458,10588.8736985498,16.2505051699611,19961.6097705984,16567.3858290608,4.38810144317886,8,140
"base",12703.4437322491,10414.9077566223,16.8752097451763,19731.7512653243,16219.973767538,6.09936748835129,8,141
"bu",12072.3774690431,9854.87408026846,16.5156759390253,18659.3643041785,15337.4956399758,6.5604803187033,8,141
"mint",11529.2719386685,9335.27807917064,16.1172819990575,17742.1352661509,14444.4011738873,5.74302290443437,8,141
"ols",12475.875009666,10251.382598078,16.9039242737446,19418.5735539756,15955.5225104374,6.50424394692327,8,141
"wlss",12434.38267718,10165.2076816997,16.7189237405056,19238.4823871057,15825.3350716103,6.16631990642417,8,141
"wlsv",12284.9614761785,10027.8909202654,16.5612140364589,19048.57664827,15625.3208163586,6.38413338806113,8,141
"base",10490.7405795375,8604.21045187117,16.7277740832393,15970.9159484081,13170.7586078941,7.39768449053403,8,142
"bu",9383.8260976475,7614.03636115685,15.2707701157979,14323.4720944848,11720.1584739418,8.59342830588142,8,142
"mint",8589.12699582422,7236.99419609037,16.2465667709044,12549.8199528398,10605.5691410725,6.47630819531976,8,142
"ols",10202.3040291184,8315.63771035412,18.3897861678341,15375.8856070649,12648.5736201723,12.057362165297,8,142
"wlss",9860.10655581425,7995.7362262998,16.1927686325574,15065.3422129197,12320.8575015532,9.8050787800169,8,142
"wlsv",9864.88620251238,7976.22260892109,15.6221923567137,15089.0444795443,12295.6627134369,8.19482732145099,8,142
"base",10212.5974685388,8135.67486463298,15.5051424520504,15853.9897034406,12717.5267489767,9.65394286803046,8,143
"bu",9515.38004115956,7640.94378101686,15.2596129613295,14577.731314059,11865.1098836784,9.46846523322654,8,143
"mint",9247.99548596647,7551.81594635674,15.6315178772623,13967.3762202697,11528.0141728639,8.16809221913269,8,143
"ols",9984.2484029993,7959.42654968735,14.7813370682887,15495.1745183926,12426.198283524,8.23845019873567,8,143
"wlss",9805.37173488987,7848.20715893686,15.2610677381162,15156.4839685564,12261.3549645789,10.0172145151697,8,143
"wlsv",9817.50401973464,7824.82115228683,15.3239229769093,15126.1286756079,12197.4868544835,9.64439245823346,8,143
"base",12645.7660057753,10759.5240864538,19.3408493440254,19438.513184799,16627.4376032745,7.74079407024349,8,144
"bu",11718.9226258497,9848.07632706855,17.2058205142701,18251.3780619525,15522.9456885307,9.41543187721727,8,144
"mint",10862.5359537072,9349.77650512604,18.0991779483679,16259.4988344512,14001.814311736,5.61563776767852,8,144
"ols",12501.0394143105,10533.209535866,20.1940754297227,19189.5674417551,16358.4491828372,11.8635354599264,8,144
"wlss",12165.4869017622,10229.7588980191,18.3426780789708,18903.668498609,16100.4156961339,10.8182537043117,8,144
"wlsv",12242.1297940844,10335.6149741003,17.7755102683792,19042.4491565524,16278.82151141,8.9306870338248,8,144
"base",14263.4839919874,12701.0235545824,18.2548365532617,23088.7915428879,20611.540112769,12.3096401756925,8,145
"bu",13538.1195407103,11978.5385438086,17.9187916624911,21800.5294212688,19338.3140644233,12.0864788465805,8,145
"mint",13950.442871661,12377.4827170365,18.1038679143387,22505.4593748753,20026.4588760229,11.9859715855531,8,145
"ols",14033.272764049,12522.1846043612,19.9395879503467,22605.471507629,20127.7727007503,14.801759807947,8,145
"wlss",13888.2991734481,12358.2171008966,18.9698506671695,22419.5511791332,19936.937903595,13.6793063696011,8,145
"wlsv",13903.7224154293,12340.689753252,18.113182520442,22444.2446755369,19970.1049368953,12.1764680288625,8,145
"base",15386.9015287287,13789.6508342557,18.6547776078774,25042.9897930978,22423.8860265369,11.2995692262614,8,146
"bu",14591.7758365049,12918.1323937635,18.1502238688814,23606.0979016307,20902.68205323,10.827488590622,8,146
"mint",14850.4913104335,13166.29408748,18.0092442742576,23986.6829052598,21309.9602567818,9.7155390755976,8,146
"ols",15262.2024157312,13590.7607009719,20.3801049652724,24722.4658650556,21981.6387256413,14.8752366059412,8,146
"wlss",15007.3345171881,13375.65663,19.5753446206604,24320.8236453254,21624.1180329618,13.2442463321017,8,146
"wlsv",15106.2506210236,13471.2008390504,18.3713122606177,24524.6823204831,21871.9556457402,10.8687202686626,8,146
"base",17089.6085208366,15322.5328298166,20.1744597781474,27428.7428209981,24705.6015585214,10.0104967741642,9,134
"bu",16330.6233948848,14622.6982070964,19.1040286481393,26238.5937339062,23638.5094349451,9.91469454546408,9,134
"mint",16387.2214365167,14667.0063044917,18.2963913055957,26521.5213323423,23874.9257322776,9.81559840202139,9,134
"ols",16931.4620368315,15147.4282884778,21.1720534676549,27024.9537967644,24284.0860793261,11.2257452842748,9,134
"wlss",16850.2288888528,15094.8579307921,21.2119377468759,26879.9233387649,24162.3094597832,10.9697106965143,9,134
"wlsv",16747.3456532344,14977.1919078029,19.4674061611974,26943.9345419375,24234.7564652852,10.2000011796082,9,134
"base",16799.4464086679,15041.9520560765,17.9027921332032,27253.6981807503,24520.6978547399,8.35037058781404,9,135
"bu",16315.9937228568,14591.5998041716,18.1131749982174,26167.8906802037,23514.0600907716,6.79833993530323,9,135
"mint",15576.328616535,13878.0182140902,15.7405955799649,25361.1241693837,22713.1160641588,6.98632626829861,9,135
"ols",16702.1690615905,14960.1687959509,19.344126510093,26844.1035442951,24190.7895189546,9.54903479693382,9,135
"wlss",16581.2168433662,14903.5567707578,19.2080286926893,26608.6082429884,24011.2603769323,8.31625622265106,9,135
"wlsv",16596.7523633636,14881.9777072974,18.1022385139635,26732.6094488529,24099.7156109304,7.42958301287722,9,135
"base",16281.1582984403,13779.66608225,18.0117499038289,25854.9995698233,21861.0491470224,2.74355014621086,9,136
"bu",15692.8735619352,13217.53711884,17.289774186691,24915.1697474684,20989.5125779792,2.56218529976222,9,136
"mint",15413.1800806893,12998.4730777322,16.3185631101305,24588.2212717293,20770.8097775738,2.3300835225346,9,136
"ols",15957.0343017465,13479.6355280147,16.8351767947046,25437.7957220064,21488.2245445068,1.66386808768322,9,136
"wlss",15919.4238357136,13426.684954527,17.7802141207508,25237.1594542212,21279.5715678564,2.79510505869763,9,136
"wlsv",15827.557782336,13314.1573560166,17.3883888010848,25148.6601509607,21143.7625689681,2.67303219628338,9,136
"base",16567.3049964978,14421.3117217157,17.6323642577015,26471.5493443442,23058.0900080173,2.1519000367202,9,137
"bu",16326.133851909,14104.4594219652,17.4358342045032,26017.0030134838,22459.4144178923,1.56761262833819,9,137
"mint",16462.0986923045,14271.6846086023,17.5030309148616,26277.0334429005,22771.9103768767,1.78308390663935,9,137
"ols",16641.8915511155,14458.7717609308,21.8709482502647,26233.7785926807,22687.1469186207,7.48149684799618,9,137
"wlss",16474.9361585081,14254.054511032,19.0954691851951,26110.057205938,22556.8445050141,3.7283694407101,9,137
"wlsv",16498.5706828362,14287.982002421,17.4869404845468,26335.5561848432,22799.5459413514,1.79429624102568,9,137
"base",16019.8680890129,13545.4012064929,17.0101229606514,25487.9794387156,21558.9366857072,2.04545242397736,9,138
"bu",15832.2450384262,13247.0558303259,16.2688137623843,25260.4158784032,21168.7004485646,1.97706721337856,9,138
"mint",15609.7283646477,13014.5238685353,15.8747302268739,24936.2009980679,20861.877777172,2.08744604901099,9,138
"ols",16309.5968178264,13732.8782872269,22.3256216642986,25551.4098427543,21414.2851647643,9.68284722765321,9,138
"wlss",16007.1345932061,13479.0102639661,18.0469614442446,25366.0087315355,21328.4268351625,3.37160298958565,9,138
"wlsv",16068.3181406525,13517.3102025907,16.6631035211599,25647.4550359017,21604.5970852937,2.20809857727924,9,138
"base",15486.3444106777,12993.7660943079,17.2333754905691,24536.3554364812,20632.714512794,3.62830934304001,9,139
"bu",14805.3580505285,12391.0279658871,16.7742096918114,23423.1127690141,19664.1497641278,3.63147460414647,9,139
"mint",14474.3880396585,11989.5751039502,16.142579729794,22936.7898259783,19017.428598983,2.64411806367845,9,139
"ols",15259.7362480862,12743.4051608473,17.4797352557039,24091.2101708664,20149.1459062734,3.56920037114821,9,139
"wlss",15207.0515817323,12721.710338743,17.2661184660836,24068.3999397598,20156.660624489,3.71764589988225,9,139
"wlsv",15138.4775617764,12667.1403938001,16.9621477573862,23985.4182746546,20111.6951884285,3.53362305238623,9,139
"base",12944.7530028666,10967.9775088458,17.0571290832211,20184.3182444568,17218.1335503388,5.16026435081761,9,140
"bu",12282.7272137806,10308.7410395941,16.5066101801404,19027.7676068876,16042.048519479,5.61530114166485,9,140
"mint",10378.8040654919,8885.39177910249,15.4090555628486,15668.2804302038,13500.3450515133,3.41812584002208,9,140
"ols",12713.1866462489,10727.5064303833,18.0228359345921,19822.4287481813,16794.6489991927,8.27650005858698,9,140
"wlss",12666.5770120632,10645.4063039513,17.6875776381577,19670.2112495436,16572.1071137088,7.16072102007573,9,140
"wlsv",12643.2232719144,10627.3474757605,16.4884712375776,19694.2145335538,16673.2311436267,5.53936568394847,9,140
"base",12305.1627400826,10229.0861351031,16.6953851810813,19115.0493289696,16009.9531719884,7.15937390598998,9,141
"bu",11642.0803622643,9602.02038859781,16.4529281728371,17991.0629918613,14957.4717730963,7.46806218314823,9,141
"mint",11229.6065690498,9165.77121997203,15.9586819373757,17290.3957755523,14175.2108375684,6.05780806743883,9,141
"ols",12067.6869632488,10022.0372058813,15.6360654915752,18787.6197412573,15717.7021990513,5.41741371233289,9,141
"wlss",11982.1878755271,9895.03738352227,17.0435330622974,18491.3771297232,15384.8623299398,7.87757633896964,9,141
"wlsv",11990.2959732414,9916.58279518679,16.5835326814069,18598.6709831168,15490.2663198747,7.27405643623578,9,141
"base",11531.5633253674,9545.87695788245,17.3099464813522,17813.2305431528,14829.7829873388,8.12797661172263,9,142
"bu",10483.8543091435,8587.60682217193,15.7649584999976,16260.8586906514,13442.7476895809,9.23710804164384,9,142
"mint",9563.30715394968,8102.35252700085,16.418102287921,14294.6601647779,12156.1366214123,6.17790487754989,9,142
"ols",11275.5760743311,9270.15763391247,18.5338552067766,17383.9456308754,14416.3972417545,12.8435298603667,9,142
"wlss",11018.5893336664,8993.58944722867,16.6183711523241,17052.1482287544,14057.973542735,9.94054931801964,9,142
"wlsv",11029.2553177784,9057.4082201069,16.0254719686108,17156.3018627842,14246.6427877361,8.88854759828946,9,142
"base",11786.7386031896,9448.72830988539,16.3858693724092,18573.5893283624,14916.5288289975,9.34939091463804,9,143
"bu",11081.5359623724,8950.89397252485,16.1892628657309,17228.0455524103,14031.9153598629,8.8409504038665,9,143
"mint",10767.1267425587,8784.96781319977,16.4815222312849,16521.732044291,13543.7745372867,7.21821931449981,9,143
"ols",11575.024434227,9322.47939956539,17.2386512464948,18126.4871042678,14583.3227400499,10.3226873897302,9,143
"wlss",11374.749997246,9109.97000876576,16.3858078529482,17798.0856196091,14357.0650639789,10.1184323366636,9,143
"wlsv",11479.221303408,9187.76445769402,16.2198149692874,17964.5965867206,14470.7296923425,9.08977116206499,9,143
"base",13726.2409872666,11790.4363887734,20.1822450056701,21230.6504919131,18307.3696133214,7.25046650318188,9,144
"bu",12707.2622070094,10866.726067487,18.016745663055,19913.5184608829,17184.7932164256,8.93695939486857,9,144
"mint",11945.322764348,10384.5328673086,18.9412479802684,18064.4816947976,15703.5920626396,5.25605475712973,9,144
"ols",13515.05638133,11539.1040326457,22.9637026884304,20756.7416933901,17938.9666605507,15.6213277332923,9,144
"wlss",13158.7752620748,11231.6021272891,19.2311738920137,20573.7681082525,17727.7565929576,10.5381032489186,9,144
"wlsv",13222.1970205896,11300.1290103398,18.6177681431552,20691.2874249524,17844.9871125275,8.61765632247047,9,144
"base",15125.7436996857,13579.5936989032,18.3004226743395,24496.9102838194,22068.2244550562,10.381882872649,9,145
"bu",14597.416395753,13011.0373891338,17.9933477354185,23578.1432769235,21086.024439927,10.3212622869383,9,145
"mint",14859.8772122379,13281.7346279617,17.986923489094,24014.4550495462,21554.1292857785,9.92280282781796,9,145
"ols",15011.0505748556,13456.9921342852,20.5332974602639,24195.6133210804,21744.5375052762,14.8851954510876,9,145
"wlss",14782.6693568203,13238.9052020326,18.7962284222499,23988.2387624771,21498.9853401688,12.4333260469719,9,145
"wlsv",14855.2471057348,13298.3361555699,18.1480208724992,24026.4137401392,21573.5887204351,10.2339312780299,9,145
"base",15936.8555869289,13737.8410371211,18.8246839287926,25555.1095872863,22071.2026336356,9.4850681153251,10,133
"bu",15242.2454099141,13014.8497788026,17.7637936980155,24512.6044582738,20974.3981005797,9.49766002229317,10,133
"mint",15004.459013926,12812.2361893269,16.6385949962857,24286.7207582887,20778.2521766553,8.67538701986849,10,133
"ols",15645.4827312663,13413.3837663465,17.015161258664,25214.2132757177,21680.7396770637,7.61953738191482,10,133
"wlss",15643.579974057,13422.960627499,18.321711529968,25107.6399267401,21586.325413711,9.25394318311394,10,133
"wlsv",15575.4268337885,13338.7419412255,18.1446260820733,25046.86856664,21496.5161269811,9.60781602124458,10,133
"base",16350.3928304982,14293.3706988339,18.5807807397492,26269.5118980799,23076.5496281336,8.8957969253819,10,134
"bu",15505.2328536873,13455.0403241276,17.586922154904,24907.2366900212,21716.6400414582,8.52827211536798,10,134
"mint",15629.3314084096,13609.0835931026,17.2076431351897,25257.1491330265,22080.3670504283,8.49208868649335,10,134
"ols",16234.3957953652,14150.518871826,22.3387368910944,25705.6394403103,22425.391773173,13.296627680872,10,134
"wlss",16011.3899902228,13969.1767138085,20.1666826450238,25489.4033481317,22281.4993315095,10.2418019365255,10,134
"wlsv",15985.1474303638,13900.8935167995,18.004343227791,25698.7023013783,22461.8747059329,8.73782712142116,10,134
"base",15987.7819205765,13751.2214998263,17.9516844855106,25545.4682286764,22099.3610735024,5.3079883795857,10,135
"bu",15543.1284522848,13227.2271226038,17.753832665649,24682.4738890417,21049.0328472772,4.34010427077612,10,135
"mint",14889.8725099628,12656.419665801,15.9252646123445,23801.2424588498,20382.624524116,3.63029622488419,10,135
"ols",15934.4926775397,13622.6732219933,17.8647515407349,25392.7259487381,21843.8373595604,5.03404647437217,10,135
"wlss",15868.1106667606,13576.0420109298,18.4490918023371,25278.9031789998,21679.2278600135,5.75931873499693,10,135
"wlsv",15816.0319440026,13516.9167474058,17.8326075128856,25189.6435390978,21601.5252583037,4.61759770016085,10,135
"base",15999.8487007643,13727.8781978277,18.1133514134491,25426.6652769345,21823.7955381501,3.6127337818643,10,136
"bu",15445.9362159733,13149.8372834023,17.2768140253471,24580.7421014235,20961.8312407722,3.70033067614021,10,136
"mint",15089.0167550867,12851.7852237789,16.2531672320057,24096.2842078849,20604.9325975309,3.26081969536194,10,136
"ols",15658.2048527446,13379.7583638148,15.9726657885989,25017.9666608498,21451.9549852041,2.1641807928078,10,136
"wlss",15614.8700932406,13321.3473865159,17.0301329777607,24854.9316985082,21268.958984854,3.13606370074869,10,136
"wlsv",15642.6097237968,13389.1521313846,17.5633568978781,24881.7538966098,21331.6754871837,3.6096700659262,10,136
"base",15749.6522294842,13331.0363327842,17.3234420177603,25071.1553296404,21239.6481154877,3.51526357041648,10,137
"bu",15498.7053675558,13036.0464861129,17.2482486479233,24598.2504234419,20669.8378499408,3.10004956187457,10,137
"mint",15749.9743390836,13351.0023386548,17.2417219950032,25071.7599169501,21257.8666574695,3.11928605953852,10,137
"ols",15905.1737284275,13520.5352687821,21.6380626095963,24868.1381324369,21090.2215419315,8.52139870288122,10,137
"wlss",15720.226003926,13300.9565963535,18.9114432594585,24810.6305246269,20927.6257912068,4.62686155820635,10,137
"wlsv",15699.4883869042,13284.1078122299,17.4787737208152,24953.7166802459,21105.5615032123,3.35575058033062,10,137
"base",16208.0872462886,13911.7600741556,17.4058652540303,25841.9136602826,22260.4897554822,3.53664733106364,10,138
"bu",15967.4323231106,13622.3097193925,16.8549864709121,25511.3123256374,21857.110161234,3.4486848652454,10,138
"mint",15614.7876171896,13280.0378822766,16.1058951404106,24988.3882362167,21392.8421931279,3.29573251243995,10,138
"ols",16421.3361757791,14107.353961197,21.4484038680257,25853.5141921468,22263.8499940838,9.3233131912682,10,138
"wlss",16219.7645607483,13904.3886812635,18.5619375032145,25719.9216418886,22124.849228426,4.95496367797735,10,138
"wlsv",16227.8783809334,13893.5115965291,17.1360713284404,25932.5097285453,22295.3872547218,3.56440542286472,10,138
"base",15257.987023886,13035.8632260358,17.8111853105611,24123.1134826235,20671.8126033905,4.69338466446024,10,139
"bu",14585.8346584404,12353.9872776651,17.0082444070115,23068.9189972611,19626.9791199769,4.73236635871559,10,139
"mint",14256.0483508929,12008.9554246229,16.4903626576791,22549.1509134488,19093.3867326833,4.09106827867397,10,139
"ols",15039.9479296911,12798.5110139202,16.8205727758365,23886.7762773432,20399.365434952,3.88204584195748,10,139
"wlss",14910.5210222149,12699.837189021,18.0920906528013,23511.5399871078,20080.8748985543,5.36082200372346,10,139
"wlsv",14915.1034014538,12655.569688576,17.3648057942194,23610.9316562514,20101.6012524612,4.778413879012,10,139
"base",12453.5552732272,10610.5882192117,17.1983583595552,19361.1265503929,16588.6214400206,6.02697015967695,10,140
"bu",12029.4081710083,10162.6720831882,16.445563084319,18650.8951314772,15869.9909136643,6.52735040216983,10,140
"mint",10039.6563180047,8596.82396048053,15.2261397001481,15125.213001491,13019.5408003012,3.5933790805931,10,140
"ols",12399.0481074504,10557.5937121622,18.6773710786962,19251.947248792,16444.1035344311,9.61332237593086,10,140
"wlss",12280.5837994173,10372.790208387,17.0035376853567,19081.4185769182,16262.7744092878,7.73815266098815,10,140
"wlsv",12361.7447317859,10462.258334117,16.5073815577701,19262.7702230475,16440.7041912913,6.45718232933983,10,140
"base",13170.2231403703,11155.6553855249,17.2319446397232,20651.9595982958,17618.8813511359,7.56175302266118,10,141
"bu",12558.2678694043,10518.6069789906,16.907780490281,19624.0391650978,16603.4122531917,8.24355516585997,10,141
"mint",11956.3001528693,9926.23566730795,16.3615639166605,18568.4113231613,15540.1171416511,6.74982356868467,10,141
"ols",12924.2893005089,10879.475618152,16.3057968670637,20284.7598181633,17231.801042312,6.37468673094354,10,141
"wlss",12801.5062124342,10783.5104782733,17.0970103580113,20057.3950208907,17001.1057542683,7.79187690166593,10,141
"wlsv",12786.9968057881,10738.1448387724,17.0233796653459,20022.3251282444,16960.6015394803,8.0686988387429,10,141
"base",13062.4302257823,10880.8348413179,18.2348492326889,20376.6618420446,17038.6258550849,7.34880384053048,10,142
"bu",11892.7144790825,9820.33893072471,16.4762675054474,18681.7976574187,15516.1697420523,8.60681827131897,10,142
"mint",10860.1642092324,9236.82968798225,17.2114859754932,16450.3047716228,13983.981082292,5.20921444928272,10,142
"ols",12653.5677681604,10479.5363357554,19.2403420979241,19709.239783917,16415.9882396712,11.7190414735277,10,142
"wlss",12422.3616428955,10250.1204187198,18.0933188643948,19417.7906255732,16101.8390665436,10.3003545725223,10,142
"wlsv",12417.825367524,10266.5030842904,16.9359310988874,19504.2552270922,16234.8904666663,8.31578635006133,10,142
"base",12868.4706157678,10498.347137007,17.1940028809356,20424.354172397,16670.6490382522,9.32848646144008,10,143
"bu",12051.1675863942,9867.63630981983,16.999691578106,18869.248608487,15516.8297887466,8.56980111759598,10,143
"mint",11755.5108067699,9799.57160027598,17.4111615560825,18135.6505238537,15176.852555933,6.70781015931828,10,143
"ols",12605.6307933322,10307.6393886223,16.2782288540916,19986.9698700993,16367.5291986437,7.34046928638814,10,143
"wlss",12463.4511377439,10242.7282197683,17.5500984522077,19633.1238157808,16144.3870284429,9.56432178324452,10,143
"wlsv",12441.1079828907,10182.8055800138,17.1156198815226,19574.3985762921,16091.7278404636,8.8281171192504,10,143
"base",14688.6798382448,12752.6942736706,20.278114987933,22878.8771476203,19929.1492839228,5.60193978838175,10,144
"bu",13631.4639734589,11755.914116893,17.9861958001909,21518.1155875686,18713.0736768236,7.51951277318424,10,144
"mint",12731.2231029305,11144.342691338,18.7996481801164,19372.4267316541,16964.2238931728,4.19379576117199,10,144
"ols",14344.5243807998,12443.8987638334,21.9753193637351,22363.5888286617,19501.5258050154,11.8535645634167,10,144
"wlss",14153.1980603414,12210.1070754378,19.3659705488814,22296.1119027684,19404.3659782365,9.27806447773062,10,144
"wlsv",14196.068484749,12274.242495548,18.6525292063958,22369.9849344676,19500.6233722545,6.99141978220742,10,144
"base",15379.737280057,13285.1679946111,18.62876962276,24632.9731688688,21398.4937579701,7.62413161101761,11,132
"bu",14803.6374210888,12755.1843008059,18.1183354219612,23629.7654852664,20450.544046576,7.14710134926476,11,132
"mint",14397.1110384501,12309.0284727566,16.9541681038263,23036.9678689459,19814.2292643033,5.77938195676229,11,132
"ols",15302.1583814815,13183.3490267555,20.4185258927353,24365.5183431643,21097.0222831907,10.9795301660583,11,132
"wlss",15086.2895462016,12965.4636769575,19.5802354483987,24017.1016144344,20737.8061102219,9.50615078479589,11,132
"wlsv",15135.2850552141,13023.4776973056,18.2842055988167,24218.9191534822,20942.033470552,7.48426700006789,11,132
"base",15220.7125841495,12734.1554661778,17.4993075013473,24377.4336016496,20420.1094665946,8.3136164897902,11,133
"bu",14661.3912697364,12192.0044792341,16.7007566628958,23560.4327232359,19603.1141594871,8.27566960499258,11,133
"mint",14298.1759304161,11869.9144970343,15.8030352652218,23112.5883862684,19167.9701694433,7.70023949376114,11,133
"ols",15015.0789384633,12587.1776433173,16.6356689443696,24121.805668301,20224.3543629395,6.86055287350406,11,133
"wlss",14925.7921397617,12467.1835624013,16.6296362813317,23983.746318662,20108.7215747469,8.2643211251935,11,133
"wlsv",14898.5195014678,12450.242795672,16.992730737527,23930.6816379476,20023.454447592,8.40721913720965,11,133
"base",15614.7193594547,13150.0349031891,18.3980088828627,24833.3028000903,20974.2713449275,6.54806311591934,11,134
"bu",14932.9654643588,12386.7234291425,17.4463690929351,23725.0382983692,19733.0530775453,6.07559659851733,11,134
"mint",15073.911261586,12529.8675576573,17.0677334491777,24027.4272432033,20066.1671705003,5.77958478775167,11,134
"ols",15571.1433057791,13060.0127429909,20.8423721997083,24538.4854681222,20576.2989006239,9.82563365888784,11,134
"wlss",15291.5776626665,12811.0294602405,19.5641349924937,24165.6718942491,20244.3044564105,8.26764181471449,11,134
"wlsv",15305.1338738986,12804.1832776493,17.9117644905965,24343.4001020425,20432.9141296965,6.41458593448231,11,134
"base",15793.6423540297,13681.5429959951,17.7524077370614,25294.9093574592,22079.1402153099,6.186156175835,11,135
"bu",15395.9051509833,13261.195031723,17.7658017030524,24486.5661758056,21157.8415011948,4.88521658902589,11,135
"mint",14700.7153356644,12582.3153115871,15.6653086512055,23549.5564032388,20361.3526842094,4.50123828620835,11,135
"ols",15780.4756206411,13656.5928909117,19.3086196441858,25180.4054640007,21905.4682399489,8.48489201020538,11,135
"wlss",15663.9576716368,13548.3991196865,18.9477048957139,24917.7981219795,21651.045419111,7.18563582283188,11,135
"wlsv",15704.6128074407,13587.0014092576,17.8845221116053,25062.565103459,21785.6896093601,5.3923133937832,11,135
"base",15275.8874084677,12862.5969574851,17.9901414853767,24180.9980770536,20361.1036996119,4.86820407128008,11,136
"bu",14772.813419961,12318.0755486118,17.0334692679893,23419.834838975,19566.9115214125,4.77301299188871,11,136
"mint",14468.2689232432,12073.6372956119,16.2863915094951,23004.2086189343,19285.0945663331,4.58871611889944,11,136
"ols",14995.0376152313,12524.2591828227,14.870837334535,24018.2913746139,20165.1890273916,2.66046250328276,11,136
